AUTO,distance,angle,Length,distance_2,angle_2,pre_monsoon1,post_monsoon1
1,1250,244.890004780815,260,30,154.890004780817,271.610870361328,271.763732910156
1,1250,244.890004780815,260,40,154.890004780817,271.525604248047,271.687286376953
1,1250,244.890004780815,260,50,154.890004780817,271.387451171875,271.571807861328
1,1250,244.890004780815,260,60,154.890004780817,271.251403808594,271.464233398438
1,1250,244.890004780815,260,70,154.890004780817,271.115997314453,271.369964599609
1,1250,244.890004780815,260,80,154.890004780817,270.966674804688,271.259765625
1,1250,244.890004780815,260,90,154.890004780817,270.904510498047,271.204620361328
1,1250,244.890004780815,260,100,154.890004780817,270.782409667969,271.101867675781
1,1250,244.890004780815,260,110,154.890004780817,270.683074951172,271.006866455078
1,1250,244.890004780815,260,120,154.890004780817,270.607635498047,270.924743652344
1,1250,244.890004780815,260,130,154.890004780817,270.485443115234,270.810546875
1,1250,244.890004780815,260,140,154.890004780817,270.49267578125,270.800323486328
1,1250,244.890004780815,260,150,154.890004780817,270.439331054688,270.737854003906
1,1250,244.890004780815,260,160,154.890004780817,270.385314941406,270.665588378906
1,1250,244.890004780815,260,170,154.890004780817,270.334045410156,270.579925537109
1,1250,244.890004780815,260,180,154.890004780817,270.305633544922,270.486602783203
1,1250,244.890004780815,260,190,154.890004780817,270.272216796875,270.393707275391
1,1250,244.890004780815,260,200,154.890004780817,270.206817626953,270.308074951172
1,1250,244.890004780815,260,210,154.890004780817,270.140686035156,270.212219238281
1,1250,244.890004780815,260,220,154.890004780817,270.099945068359,270.15283203125
1,1250,244.890004780815,260,230,154.890004780817,270.143737792969,270.166168212891
1,1250,244.890004780815,260,240,154.890004780817,270.373291015625,270.430816650391
1,1250,244.890004780815,260,250,154.890004780817,271.322174072266,271.358306884766
1,1250,244.890004780815,260,260,154.890004780817,272.422210693359,272.447235107422
1,1300,238.531211627277,249,0,148.531211627277,271.619140625,271.769378662109
1,1300,238.531211627277,249,10,148.531211627277,271.549438476562,271.706573486328
1,1300,238.531211627277,249,20,148.531211627277,271.405883789062,271.579071044922
1,1300,238.531211627277,249,30,148.531211627277,271.318756103516,271.505981445312
1,1300,238.531211627277,249,40,148.531211627277,271.150909423828,271.368804931641
1,1300,238.531211627277,249,50,148.531211627277,270.989532470703,271.244689941406
1,1300,238.531211627277,249,60,148.531211627277,270.91357421875,271.186309814453
1,1300,238.531211627277,249,70,148.531211627277,270.764434814453,271.068695068359
1,1300,238.531211627277,249,80,148.531211627277,270.620086669922,270.947570800781
1,1300,238.531211627277,249,90,148.531211627277,270.474243164062,270.818634033203
1,1300,238.531211627277,249,100,148.531211627277,270.429748535156,270.767303466797
1,1300,238.531211627277,249,110,148.531211627277,270.325531005859,270.655883789062
1,1300,238.531211627277,249,120,148.531211627277,270.246398925781,270.575744628906
1,1300,238.531211627277,249,130,148.531211627277,270.249420166016,270.572296142578
1,1300,238.531211627277,249,140,148.531211627277,270.187469482422,270.517486572266
1,1300,238.531211627277,249,150,148.531211627277,270.116790771484,270.4619140625
1,1300,238.531211627277,249,160,148.531211627277,270.133270263672,270.445556640625
1,1300,238.531211627277,249,170,148.531211627277,270.104644775391,270.343536376953
1,1300,238.531211627277,249,180,148.531211627277,270.02197265625,270.19873046875
1,1300,238.531211627277,249,190,148.531211627277,270.083312988281,270.205413818359
1,1300,238.531211627277,249,200,148.531211627277,270.085968017578,270.183929443359
1,1300,238.531211627277,249,210,148.531211627277,269.991882324219,270.042633056641
1,1300,238.531211627277,249,220,148.531211627277,269.936950683594,269.960845947266
1,1300,238.531211627277,249,230,148.531211627277,269.873718261719,269.903533935547
1,1300,238.531211627277,249,240,148.531211627277,272.492553710938,272.505493164062
1,1350,239.49383530159,246,0,149.49383530158,271.486785888672,271.624664306641
1,1350,239.49383530159,246,10,149.49383530158,271.510681152344,271.647613525391
1,1350,239.49383530159,246,20,149.49383530158,271.216278076172,271.373107910156
1,1350,239.49383530159,246,30,149.49383530158,271.093688964844,271.264404296875
1,1350,239.49383530159,246,40,149.49383530158,270.861999511719,271.060882568359
1,1350,239.49383530159,246,50,149.49383530158,270.673858642578,270.899597167969
1,1350,239.49383530159,246,60,149.49383530158,270.513275146484,270.762756347656
1,1350,239.49383530159,246,70,149.49383530158,270.457183837891,270.724639892578
1,1350,239.49383530159,246,80,149.49383530158,270.334838867188,270.617248535156
1,1350,239.49383530159,246,90,149.49383530158,270.233123779297,270.523712158203
1,1350,239.49383530159,246,100,149.49383530158,270.212371826172,270.500427246094
1,1350,239.49383530159,246,110,149.49383530158,270.152008056641,270.427490234375
1,1350,239.49383530159,246,120,149.49383530158,270.113433837891,270.371246337891
1,1350,239.49383530159,246,130,149.49383530158,270.097229003906,270.317596435547
1,1350,239.49383530159,246,140,149.49383530158,270.116027832031,270.310180664062
1,1350,239.49383530159,246,150,149.49383530158,270.099243164062,270.252197265625
1,1350,239.49383530159,246,160,149.49383530158,270.054260253906,270.186706542969
1,1350,239.49383530159,246,170,149.49383530158,269.995239257812,270.109802246094
1,1350,239.49383530159,246,180,149.49383530158,270.016723632812,270.120971679688
1,1350,239.49383530159,246,190,149.49383530158,269.989990234375,270.064880371094
1,1350,239.49383530159,246,200,149.49383530158,269.989501953125,270.054016113281
1,1350,239.49383530159,246,210,149.49383530158,270.035125732422,270.094329833984
1,1350,239.49383530159,246,220,149.49383530158,270.199768066406,270.255523681641
1,1350,239.49383530159,246,230,149.49383530158,270.706390380859,270.752960205078
1,1350,239.49383530159,246,240,149.49383530158,271.237823486328,271.286560058594
1,1400,239.25695663202,259,0,149.256956632014,271.2138671875,271.363311767578
1,1400,239.25695663202,259,10,149.256956632014,271.163330078125,271.320953369141
1,1400,239.25695663202,259,20,149.256956632014,270.935882568359,271.117065429688
1,1400,239.25695663202,259,30,149.256956632014,270.685028076172,270.896820068359
1,1400,239.25695663202,259,40,149.256956632014,270.583679199219,270.802062988281
1,1400,239.25695663202,259,50,149.256956632014,270.405456542969,270.646118164062
1,1400,239.25695663202,259,60,149.256956632014,270.28173828125,270.525207519531
1,1400,239.25695663202,259,70,149.256956632014,270.239379882812,270.471496582031
1,1400,239.25695663202,259,80,149.256956632014,270.153503417969,270.379516601562
1,1400,239.25695663202,259,90,149.256956632014,270.074920654297,270.293029785156
1,1400,239.25695663202,259,100,149.256956632014,270.003112792969,270.207794189453
1,1400,239.25695663202,259,110,149.256956632014,269.982696533203,270.184661865234
1,1400,239.25695663202,259,120,149.256956632014,269.921020507812,270.120910644531
1,1400,239.25695663202,259,130,149.256956632014,269.849822998047,270.111663818359
1,1400,239.25695663202,259,140,149.256956632014,269.907775878906,270.1650390625
1,1400,239.25695663202,259,150,149.256956632014,269.887237548828,270.089630126953
1,1400,239.25695663202,259,160,149.256956632014,269.876647949219,270.01904296875
1,1400,239.25695663202,259,170,149.256956632014,269.882080078125,269.990417480469
1,1400,239.25695663202,259,180,149.256956632014,269.924041748047,270.024139404297
1,1400,239.25695663202,259,190,149.256956632014,269.959411621094,270.038024902344
1,1400,239.25695663202,259,200,149.256956632014,269.991821289062,270.054565429688
1,1400,239.25695663202,259,210,149.256956632014,270.031158447266,270.099365234375
1,1400,239.25695663202,259,220,149.256956632014,270.049530029297,270.094024658203
1,1400,239.25695663202,259,230,149.256956632014,270.163238525391,270.222503662109
1,1400,239.25695663202,259,240,149.256956632014,270.463592529297,270.514251708984
1,1400,239.25695663202,259,250,149.256956632014,271.453521728516,271.466400146484
1,1450,241.695842988587,279,0,151.695842988587,271.789764404297,271.881622314453
1,1450,241.695842988587,279,10,151.695842988587,271.479919433594,271.604919433594
1,1450,241.695842988587,279,20,151.695842988587,270.932403564453,271.115356445312
1,1450,241.695842988587,279,30,151.695842988587,270.581787109375,270.816741943359
1,1450,241.695842988587,279,40,151.695842988587,270.453277587891,270.71875
1,1450,241.695842988587,279,50,151.695842988587,270.280700683594,270.534088134766
1,1450,241.695842988587,279,60,151.695842988587,270.152557373047,270.403472900391
1,1450,241.695842988587,279,70,151.695842988587,270.068511962891,270.291534423828
1,1450,241.695842988587,279,80,151.695842988587,269.995941162109,270.187835693359
1,1450,241.695842988587,279,90,151.695842988587,269.963104248047,270.147399902344
1,1450,241.695842988587,279,100,151.695842988587,269.885437011719,270.051391601562
1,1450,241.695842988587,279,110,151.695842988587,269.804534912109,269.958343505859
1,1450,241.695842988587,279,120,151.695842988587,269.722991943359,269.868225097656
1,1450,241.695842988587,279,130,151.695842988587,269.705535888672,269.852996826172
1,1450,241.695842988587,279,140,151.695842988587,269.642608642578,269.787719726562
1,1450,241.695842988587,279,150,151.695842988587,269.596588134766,269.750823974609
1,1450,241.695842988587,279,160,151.695842988587,269.567291259766,269.721099853516
1,1450,241.695842988587,279,170,151.695842988587,269.597686767578,269.737335205078
1,1450,241.695842988587,279,180,151.695842988587,269.597564697266,269.720123291016
1,1450,241.695842988587,279,190,151.695842988587,269.610443115234,269.731964111328
1,1450,241.695842988587,279,200,151.695842988587,269.660247802734,269.769989013672
1,1450,241.695842988587,279,210,151.695842988587,269.690368652344,269.790161132812
1,1450,241.695842988587,279,220,151.695842988587,269.768615722656,269.850219726562
1,1450,241.695842988587,279,230,151.695842988587,269.854705810547,269.943389892578
1,1450,241.695842988587,279,240,151.695842988587,269.956756591797,270.045440673828
1,1450,241.695842988587,279,250,151.695842988587,269.989990234375,270.080596923828
1,1450,241.695842988587,279,260,151.695842988587,270.135314941406,270.217895507812
1,1450,241.695842988587,279,270,151.695842988587,270.224670410156,270.308502197266
1,1500,234.432823872878,295,0,144.432823872876,270.4833984375,270.625549316406
1,1500,234.432823872878,295,10,144.432823872876,270.373229980469,270.523620605469
1,1500,234.432823872878,295,20,144.432823872876,270.310821533203,270.467712402344
1,1500,234.432823872878,295,30,144.432823872876,270.171173095703,270.334014892578
1,1500,234.432823872878,295,40,144.432823872876,270.056854248047,270.218353271484
1,1500,234.432823872878,295,50,144.432823872876,270.012237548828,270.174255371094
1,1500,234.432823872878,295,60,144.432823872876,269.920288085938,270.072998046875
1,1500,234.432823872878,295,70,144.432823872876,269.878479003906,270.026275634766
1,1500,234.432823872878,295,80,144.432823872876,269.787231445312,269.926788330078
1,1500,234.432823872878,295,90,144.432823872876,269.689239501953,269.822052001953
1,1500,234.432823872878,295,100,144.432823872876,269.643920898438,269.774749755859
1,1500,234.432823872878,295,110,144.432823872876,269.560119628906,269.690551757812
1,1500,234.432823872878,295,120,144.432823872876,269.461456298828,269.592376708984
1,1500,234.432823872878,295,130,144.432823872876,269.4345703125,269.567077636719
1,1500,234.432823872878,295,140,144.432823872876,269.353820800781,269.487335205078
1,1500,234.432823872878,295,150,144.432823872876,269.352813720703,269.491668701172
1,1500,234.432823872878,295,160,144.432823872876,269.307891845703,269.460754394531
1,1500,234.432823872878,295,170,144.432823872876,269.331787109375,269.517578125
1,1500,234.432823872878,295,180,144.432823872876,269.340759277344,269.53955078125
1,1500,234.432823872878,295,190,144.432823872876,269.292205810547,269.527526855469
1,1500,234.432823872878,295,200,144.432823872876,269.230651855469,269.505218505859
1,1500,234.432823872878,295,210,144.432823872876,269.233734130859,269.491088867188
1,1500,234.432823872878,295,220,144.432823872876,269.153198242188,269.422180175781
1,1500,234.432823872878,295,230,144.432823872876,269.353302001953,269.587677001953
1,1500,234.432823872878,295,240,144.432823872876,269.507202148438,269.649078369141
1,1500,234.432823872878,295,250,144.432823872876,269.583435058594,269.657379150391
1,1500,234.432823872878,295,260,144.432823872876,269.606262207031,269.646209716797
1,1500,234.432823872878,295,270,144.432823872876,269.725524902344,269.781005859375
1,1500,234.432823872878,295,280,144.432823872876,270.120178222656,270.194976806641
1,1500,234.432823872878,295,290,144.432823872876,270.603637695312,270.67578125
1,1550,228.518314374479,334,0,138.518314374483,270.415374755859,270.536712646484
1,1550,228.518314374479,334,10,138.518314374483,270.345367431641,270.467987060547
1,1550,228.518314374479,334,20,138.518314374483,270.237762451172,270.365081787109
1,1550,228.518314374479,334,30,138.518314374483,270.024871826172,270.155029296875
1,1550,228.518314374479,334,40,138.518314374483,269.927429199219,270.064910888672
1,1550,228.518314374479,334,50,138.518314374483,269.79736328125,269.929290771484
1,1550,228.518314374479,334,60,138.518314374483,269.744659423828,269.875213623047
1,1550,228.518314374479,334,70,138.518314374483,269.653930664062,269.781066894531
1,1550,228.518314374479,334,80,138.518314374483,269.610046386719,269.7353515625
1,1550,228.518314374479,334,90,138.518314374483,269.515106201172,269.634216308594
1,1550,228.518314374479,334,100,138.518314374483,269.470947265625,269.592895507812
1,1550,228.518314374479,334,110,138.518314374483,269.372039794922,269.493896484375
1,1550,228.518314374479,334,120,138.518314374483,269.324523925781,269.448883056641
1,1550,228.518314374479,334,130,138.518314374483,269.221832275391,269.348907470703
1,1550,228.518314374479,334,140,138.518314374483,269.201934814453,269.335845947266
1,1550,228.518314374479,334,150,138.518314374483,269.118804931641,269.260284423828
1,1550,228.518314374479,334,160,138.518314374483,269.102447509766,269.253173828125
1,1550,228.518314374479,334,170,138.518314374483,269.094543457031,269.265197753906
1,1550,228.518314374479,334,180,138.518314374483,269.097930908203,269.281524658203
1,1550,228.518314374479,334,190,138.518314374483,269.051391601562,269.266784667969
1,1550,228.518314374479,334,200,138.518314374483,269.108428955078,269.332000732422
1,1550,228.518314374479,334,210,138.518314374483,269.058441162109,269.302062988281
1,1550,228.518314374479,334,220,138.518314374483,269.066162109375,269.306274414062
1,1550,228.518314374479,334,230,138.518314374483,269.101684570312,269.320953369141
1,1550,228.518314374479,334,240,138.518314374483,269.129211425781,269.331756591797
1,1550,228.518314374479,334,250,138.518314374483,269.126525878906,269.298004150391
1,1550,228.518314374479,334,260,138.518314374483,269.251556396484,269.391815185547
1,1550,228.518314374479,334,270,138.518314374483,269.220733642578,269.332214355469
1,1550,228.518314374479,334,280,138.518314374483,269.232513427734,269.328308105469
1,1550,228.518314374479,334,290,138.518314374483,269.307830810547,269.374877929688
1,1550,228.518314374479,334,300,138.518314374483,269.375854492188,269.434661865234
1,1550,228.518314374479,334,310,138.518314374483,269.536987304688,269.583648681641
1,1550,228.518314374479,334,320,138.518314374483,270.053802490234,270.117523193359
1,1550,228.518314374479,334,330,138.518314374483,270.530181884766,270.578674316406
1,1600,214.701608488814,354,0,124.701608488828,270.45068359375,270.544067382812
1,1600,214.701608488814,354,10,124.701608488828,270.390167236328,270.491424560547
1,1600,214.701608488814,354,20,124.701608488828,270.220306396484,270.334503173828
1,1600,214.701608488814,354,30,124.701608488828,269.791046142578,269.947479248047
1,1600,214.701608488814,354,40,124.701608488828,269.477478027344,269.625854492188
1,1600,214.701608488814,354,50,124.701608488828,269.316955566406,269.505401611328
1,1600,214.701608488814,354,60,124.701608488828,269.309020996094,269.4501953125
1,1600,214.701608488814,354,70,124.701608488828,269.342254638672,269.422607421875
1,1600,214.701608488814,354,80,124.701608488828,269.363006591797,269.440277099609
1,1600,214.701608488814,354,90,124.701608488828,269.301940917969,269.351623535156
1,1600,214.701608488814,354,100,124.701608488828,269.270141601562,269.351135253906
1,1600,214.701608488814,354,110,124.701608488828,269.239074707031,269.338958740234
1,1600,214.701608488814,354,120,124.701608488828,269.206268310547,269.305053710938
1,1600,214.701608488814,354,130,124.701608488828,269.176971435547,269.290496826172
1,1600,214.701608488814,354,140,124.701608488828,269.142791748047,269.276672363281
1,1600,214.701608488814,354,150,124.701608488828,269.112457275391,269.254516601562
1,1600,214.701608488814,354,160,124.701608488828,269.052642822266,269.205596923828
1,1600,214.701608488814,354,170,124.701608488828,269.020111083984,269.178039550781
1,1600,214.701608488814,354,180,124.701608488828,268.986450195312,269.156524658203
1,1600,214.701608488814,354,190,124.701608488828,268.965423583984,269.151489257812
1,1600,214.701608488814,354,200,124.701608488828,268.946197509766,269.144897460938
1,1600,214.701608488814,354,210,124.701608488828,268.951263427734,269.165161132812
1,1600,214.701608488814,354,220,124.701608488828,268.963806152344,269.188446044922
1,1600,214.701608488814,354,230,124.701608488828,268.94775390625,269.173004150391
1,1600,214.701608488814,354,240,124.701608488828,268.984497070312,269.203857421875
1,1600,214.701608488814,354,250,124.701608488828,269.026123046875,269.233459472656
1,1600,214.701608488814,354,260,124.701608488828,269.052185058594,269.247009277344
1,1600,214.701608488814,354,270,124.701608488828,269.111602783203,269.282501220703
1,1600,214.701608488814,354,280,124.701608488828,269.168243408203,269.311370849609
1,1600,214.701608488814,354,290,124.701608488828,269.195373535156,269.326171875
1,1600,214.701608488814,354,300,124.701608488828,269.266662597656,269.376007080078
1,1600,214.701608488814,354,310,124.701608488828,269.338623046875,269.423583984375
1,1600,214.701608488814,354,320,124.701608488828,269.435150146484,269.517364501953
1,1600,214.701608488814,354,330,124.701608488828,269.712921142578,269.785064697266
1,1600,214.701608488814,354,340,124.701608488828,270.265777587891,270.318328857422
1,1600,214.701608488814,354,350,124.701608488828,270.386474609375,270.444366455078
1,1650,225.389073301308,349,0,135.389073301296,269.915588378906,270.053894042969
1,1650,225.389073301308,349,10,135.389073301296,269.915313720703,270.054412841797
1,1650,225.389073301308,349,20,135.389073301296,269.765655517578,269.919250488281
1,1650,225.389073301308,349,30,135.389073301296,269.686676025391,269.847747802734
1,1650,225.389073301308,349,40,135.389073301296,269.538513183594,269.714965820312
1,1650,225.389073301308,349,50,135.389073301296,269.475769042969,269.660034179688
1,1650,225.389073301308,349,60,135.389073301296,269.406127929688,269.590393066406
1,1650,225.389073301308,349,70,135.389073301296,269.324859619141,269.530548095703
1,1650,225.389073301308,349,80,135.389073301296,269.282836914062,269.494079589844
1,1650,225.389073301308,349,90,135.389073301296,269.206146240234,269.425262451172
1,1650,225.389073301308,349,100,135.389073301296,269.170989990234,269.392303466797
1,1650,225.389073301308,349,110,135.389073301296,269.106903076172,269.328308105469
1,1650,225.389073301308,349,120,135.389073301296,269.077850341797,269.295227050781
1,1650,225.389073301308,349,130,135.389073301296,269.058898925781,269.250427246094
1,1650,225.389073301308,349,140,135.389073301296,268.996398925781,269.186309814453
1,1650,225.389073301308,349,150,135.389073301296,268.969024658203,269.150848388672
1,1650,225.389073301308,349,160,135.389073301296,268.910766601562,269.083404541016
1,1650,225.389073301308,349,170,135.389073301296,268.878173828125,269.050262451172
1,1650,225.389073301308,349,180,135.389073301296,268.802062988281,268.982849121094
1,1650,225.389073301308,349,190,135.389073301296,268.759613037109,268.95263671875
1,1650,225.389073301308,349,200,135.389073301296,268.718353271484,268.929290771484
1,1650,225.389073301308,349,210,135.389073301296,268.652618408203,268.902435302734
1,1650,225.389073301308,349,220,135.389073301296,268.628753662109,268.898101806641
1,1650,225.389073301308,349,230,135.389073301296,268.596405029297,268.907440185547
1,1650,225.389073301308,349,240,135.389073301296,268.591033935547,268.920867919922
1,1650,225.389073301308,349,250,135.389073301296,268.512542724609,268.910400390625
1,1650,225.389073301308,349,260,135.389073301296,268.62353515625,268.986541748047
1,1650,225.389073301308,349,270,135.389073301296,268.646392822266,269.013458251953
1,1650,225.389073301308,349,280,135.389073301296,268.712493896484,269.043853759766
1,1650,225.389073301308,349,290,135.389073301296,268.753814697266,269.045623779297
1,1650,225.389073301308,349,300,135.389073301296,268.713714599609,268.962249755859
1,1650,225.389073301308,349,310,135.389073301296,268.945190429688,269.150939941406
1,1650,225.389073301308,349,320,135.389073301296,269.041229248047,269.159851074219
1,1650,225.389073301308,349,330,135.389073301296,269.671661376953,269.787628173828
1,1650,225.389073301308,349,340,135.389073301296,270.813018798828,270.892517089844
1,1700,228.355166006771,344,0,138.355166006766,271.052093505859,271.152923583984
1,1700,228.355166006771,344,10,138.355166006766,271.494781494141,271.537322998047
1,1700,228.355166006771,344,20,138.355166006766,269.732971191406,270.019653320312
1,1700,228.355166006771,344,30,138.355166006766,269.498565673828,269.645172119141
1,1700,228.355166006771,344,40,138.355166006766,269.391265869141,269.495452880859
1,1700,228.355166006771,344,50,138.355166006766,269.333953857422,269.588439941406
1,1700,228.355166006771,344,60,138.355166006766,269.094757080078,269.557556152344
1,1700,228.355166006771,344,70,138.355166006766,269.114990234375,269.517944335938
1,1700,228.355166006771,344,80,138.355166006766,269.072448730469,269.476715087891
1,1700,228.355166006771,344,90,138.355166006766,268.996704101562,269.375396728516
1,1700,228.355166006771,344,100,138.355166006766,268.965179443359,269.324157714844
1,1700,228.355166006771,344,110,138.355166006766,268.942321777344,269.248291015625
1,1700,228.355166006771,344,120,138.355166006766,268.883636474609,269.194152832031
1,1700,228.355166006771,344,130,138.355166006766,268.842193603516,269.078155517578
1,1700,228.355166006771,344,140,138.355166006766,268.811340332031,269.022033691406
1,1700,228.355166006771,344,150,138.355166006766,268.752319335938,268.931884765625
1,1700,228.355166006771,344,160,138.355166006766,268.721740722656,268.8935546875
1,1700,228.355166006771,344,170,138.355166006766,268.644866943359,268.810180664062
1,1700,228.355166006771,344,180,138.355166006766,268.610656738281,268.780700683594
1,1700,228.355166006771,344,190,138.355166006766,268.567657470703,268.744750976562
1,1700,228.355166006771,344,200,138.355166006766,268.458251953125,268.655822753906
1,1700,228.355166006771,344,210,138.355166006766,268.46533203125,268.678649902344
1,1700,228.355166006771,344,220,138.355166006766,268.375030517578,268.605316162109
1,1700,228.355166006771,344,230,138.355166006766,268.376190185547,268.604522705078
1,1700,228.355166006771,344,240,138.355166006766,268.442199707031,268.632537841797
1,1700,228.355166006771,344,250,138.355166006766,268.480529785156,268.656555175781
1,1700,228.355166006771,344,260,138.355166006766,268.462036132812,268.623779296875
1,1700,228.355166006771,344,270,138.355166006766,268.549560546875,268.720275878906
1,1700,228.355166006771,344,280,138.355166006766,268.583557128906,268.766784667969
1,1700,228.355166006771,344,290,138.355166006766,268.591918945312,268.790649414062
1,1700,228.355166006771,344,300,138.355166006766,268.929840087891,269.008453369141
1,1700,228.355166006771,344,310,138.355166006766,269.011322021484,269.076385498047
1,1700,228.355166006771,344,320,138.355166006766,269.166778564453,269.2333984375
1,1700,228.355166006771,344,330,138.355166006766,269.590423583984,269.631530761719
1,1700,228.355166006771,344,340,138.355166006766,269.793365478516,269.845489501953
1,1750,221.487813830915,343,0,131.487813830913,271.403869628906,271.425567626953
1,1750,221.487813830915,343,10,131.487813830913,270.842224121094,270.889251708984
1,1750,221.487813830915,343,20,131.487813830913,270.576019287109,270.629089355469
1,1750,221.487813830915,343,30,131.487813830913,270.263275146484,270.326782226562
1,1750,221.487813830915,343,40,131.487813830913,270.148712158203,270.216979980469
1,1750,221.487813830915,343,50,131.487813830913,269.997375488281,270.097076416016
1,1750,221.487813830915,343,60,131.487813830913,269.907409667969,270.038024902344
1,1750,221.487813830915,343,70,131.487813830913,269.698791503906,269.873657226562
1,1750,221.487813830915,343,80,131.487813830913,269.566253662109,269.766418457031
1,1750,221.487813830915,343,90,131.487813830913,269.2705078125,269.497283935547
1,1750,221.487813830915,343,100,131.487813830913,269.127258300781,269.347198486328
1,1750,221.487813830915,343,110,131.487813830913,268.957397460938,269.159088134766
1,1750,221.487813830915,343,120,131.487813830913,268.759735107422,268.944793701172
1,1750,221.487813830915,343,130,131.487813830913,268.673889160156,268.845764160156
1,1750,221.487813830915,343,140,131.487813830913,268.609161376953,268.775421142578
1,1750,221.487813830915,343,150,131.487813830913,268.519226074219,268.673400878906
1,1750,221.487813830915,343,160,131.487813830913,268.485870361328,268.626708984375
1,1750,221.487813830915,343,170,131.487813830913,268.467803955078,268.5810546875
1,1750,221.487813830915,343,180,131.487813830913,268.374664306641,268.4306640625
1,1750,221.487813830915,343,190,131.487813830913,268.353118896484,268.448425292969
1,1750,221.487813830915,343,200,131.487813830913,268.318298339844,268.429382324219
1,1750,221.487813830915,343,210,131.487813830913,268.279327392578,268.403015136719
1,1750,221.487813830915,343,220,131.487813830913,268.281433105469,268.393218994141
1,1750,221.487813830915,343,230,131.487813830913,268.344696044922,268.443450927734
1,1750,221.487813830915,343,240,131.487813830913,268.362670898438,268.411987304688
1,1750,221.487813830915,343,250,131.487813830913,268.420532226562,268.494995117188
1,1750,221.487813830915,343,260,131.487813830913,268.444641113281,268.522857666016
1,1750,221.487813830915,343,270,131.487813830913,268.513153076172,268.593719482422
1,1750,221.487813830915,343,280,131.487813830913,268.559051513672,268.637451171875
1,1750,221.487813830915,343,290,131.487813830913,268.665802001953,268.746002197266
1,1750,221.487813830915,343,300,131.487813830913,268.728576660156,268.802581787109
1,1750,221.487813830915,343,310,131.487813830913,268.876159667969,268.93603515625
1,1750,221.487813830915,343,320,131.487813830913,268.958343505859,269.011077880859
1,1750,221.487813830915,343,330,131.487813830913,269.068756103516,269.118530273438
1,1750,221.487813830915,343,340,131.487813830913,269.162445068359,269.195861816406
1,1800,218.414550266145,336,0,128.414550266135,270.443389892578,270.495635986328
1,1800,218.414550266145,336,10,128.414550266135,270.747436523438,270.782928466797
1,1800,218.414550266145,336,20,128.414550266135,270.110565185547,270.195281982422
1,1800,218.414550266145,336,30,128.414550266135,270.076110839844,270.174530029297
1,1800,218.414550266145,336,40,128.414550266135,270.297454833984,270.372192382812
1,1800,218.414550266145,336,50,128.414550266135,270.228942871094,270.321716308594
1,1800,218.414550266145,336,60,128.414550266135,270.501556396484,270.559661865234
1,1800,218.414550266145,336,70,128.414550266135,270.356628417969,270.431884765625
1,1800,218.414550266145,336,80,128.414550266135,269.619689941406,269.777221679688
1,1800,218.414550266145,336,90,128.414550266135,269.289642333984,269.426666259766
1,1800,218.414550266145,336,100,128.414550266135,268.711395263672,268.846832275391
1,1800,218.414550266145,336,110,128.414550266135,268.563507080078,268.693359375
1,1800,218.414550266145,336,120,128.414550266135,268.456756591797,268.583251953125
1,1800,218.414550266145,336,130,128.414550266135,268.395538330078,268.525268554688
1,1800,218.414550266145,336,140,128.414550266135,268.238555908203,268.359375
1,1800,218.414550266145,336,150,128.414550266135,268.213836669922,268.331115722656
1,1800,218.414550266145,336,160,128.414550266135,268.159973144531,268.270446777344
1,1800,218.414550266145,336,170,128.414550266135,268.144317626953,268.249084472656
1,1800,218.414550266145,336,180,128.414550266135,268.057647705078,268.167266845703
1,1800,218.414550266145,336,190,128.414550266135,268.020416259766,268.135314941406
1,1800,218.414550266145,336,200,128.414550266135,268.038970947266,268.147521972656
1,1800,218.414550266145,336,210,128.414550266135,268.032073974609,268.131958007812
1,1800,218.414550266145,336,220,128.414550266135,268.051055908203,268.121002197266
1,1800,218.414550266145,336,230,128.414550266135,268.069763183594,268.126312255859
1,1800,218.414550266145,336,240,128.414550266135,268.143096923828,268.180480957031
1,1800,218.414550266145,336,250,128.414550266135,268.203369140625,268.23828125
1,1800,218.414550266145,336,260,128.414550266135,268.219635009766,268.259521484375
1,1800,218.414550266145,336,270,128.414550266135,268.321014404297,268.354339599609
1,1800,218.414550266145,336,280,128.414550266135,268.383117675781,268.408599853516
1,1800,218.414550266145,336,290,128.414550266135,268.530639648438,268.542388916016
1,1800,218.414550266145,336,300,128.414550266135,268.634582519531,268.631072998047
1,1800,218.414550266145,336,310,128.414550266135,268.917572021484,268.871429443359
1,1800,218.414550266145,336,320,128.414550266135,269.297668457031,269.236877441406
1,1800,218.414550266145,336,330,128.414550266135,269.467407226562,269.378723144531
1,1850,230.668621615285,340,0,140.668621615292,270.231719970703,270.2861328125
1,1850,230.668621615285,340,10,140.668621615292,270.170501708984,270.225708007812
1,1850,230.668621615285,340,20,140.668621615292,269.911499023438,269.976470947266
1,1850,230.668621615285,340,30,140.668621615292,269.741241455078,269.80859375
1,1850,230.668621615285,340,40,140.668621615292,269.637451171875,269.712463378906
1,1850,230.668621615285,340,50,140.668621615292,269.481475830078,269.561553955078
1,1850,230.668621615285,340,60,140.668621615292,269.354187011719,269.448364257812
1,1850,230.668621615285,340,70,140.668621615292,269.148895263672,269.246917724609
1,1850,230.668621615285,340,80,140.668621615292,269.024566650391,269.128051757812
1,1850,230.668621615285,340,90,140.668621615292,268.765441894531,268.877716064453
